id,corporate_no,name,name_norm,kura_name,prefecture,city,address,founded_year,website,category,description,description_generated,status,confidence,source_id,evidence,created_at,updated_at,latitude,longitude,founding_year,visitation_allowed,shop_available
57902,,合資会社伊是名酒造所,伊是名酒造所,,沖縄県,伊是名村,沖縄県伊是名村字伊是名736番地,1949,https://www.izenasyuzousyo.com/,shochu,沖縄県伊是名村に位置する合資会社伊是名酒造所は、昭和24年（1949年）に創業しました。仕込み水には良質な首里首里城下湧水・琉球石灰岩湧水（硬水）を使用し、丁寧な手造りの精神を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.85,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/izena/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:40,26.2158,127.6871,1949,0,0
57903,,有限会社神村酒造,神村酒造,,沖縄県,うるま市,沖縄県うるま市石川嘉手苅570番地,1882,http://www.kamimura-shuzo.co.jp,shochu,沖縄県うるま市に蔵を構える有限会社神村酒造は、明治15年（1882年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な首里首里城下湧水・琉球石灰岩湧水（硬水）を使用し、丁寧な手造りの精神を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.85,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/kamimura/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:42,26.2175,127.6902,1882,0,0
57904,,神谷酒造所,神谷酒造所,,沖縄県,島尻郡八重瀬町,沖縄県島尻郡八重瀬町字世名城510-3,1949,https://www.kamiya-shuzo.com/,shochu,沖縄県島尻郡八重瀬町に位置する神谷酒造所は、昭和24年（1949年）に創業しました。昭和24年創業、代表銘柄「南光」は終戦直後の混乱期に南部の希望の光になるよう命名されました。昭和24年創業、代表銘柄「南光」は終戦直後の混乱期に南部の希望の光になるよう命名されました。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.85,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/kamiya/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:40,26.2192,127.6733,1949,0,0
57905,,菊之露酒造株式会社,菊之露酒造,,沖縄県,宮古島市,沖縄県宮古島市平良字西里290番地,1928,https://www.kikunotsuyu.co.jp/,shochu,沖縄県宮古島市に位置する菊之露酒造株式会社は、昭和3年（1928年）に創業しました。常に泡盛の「ど真ん中のおいしさ」を追求し続ける私たちの、こだわりの商品についてご紹介します。その後、お米を蒸していくのですが、気温や温度の変化によって、細かな調整が必要になってくるため、泡盛職人が培ってきた技術と勘の魅せどころです。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,1.0,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/kikunotsuyu/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:42,26.2209,127.6764,1928,0,0
57906,,有限会社金武酒造,金武酒造,,沖縄県,金武町,沖縄県金武町字金武4823－1,1949,http://www.kinsyuzo-tatsu.com,shochu,沖縄県金武町に位置する有限会社金武酒造は、昭和24年（1949年）に創業しました。金武酒造を代表する銘柄のひとつで、「龍」の名前の由来は創業者の先々代と先代が「辰年」生まれにちなんで名づけられました。仕込み水には硬水の金武大川水系の水を使い、割り水は軟水を使用している一般酒。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.85,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/kin/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:40,26.2026,127.6795,1949,0,0
57907,,株式会社 どなん酒造,どなん酒造,,沖縄県,与那国町,沖縄県与那国町字与那国2087番地,1958,https://donan-kokusenawamori.com/,shochu,沖縄県与那国町に位置する株式会社 どなん酒造は、昭和33年（1958年）に創業しました。熱く焼けるのど越しは南の島の太陽の暑さを連想させるような情熱のお酒です。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.85,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/kokusen/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:42,26.2043,127.6826,1958,0,0
57908,,株式会社久米島の久米仙,久米島の久米仙,,沖縄県,島尻郡久米島町,沖縄県島尻郡久米島町字宇江城2157,1949,http://www.k-kumesen.co.jp,shochu,沖縄県島尻郡久米島町に位置する株式会社久米島の久米仙は、昭和24年（1949年）に創業しました。伝統的に継承されてきた泡盛の製法に従って、今でも泡盛の原料にはタイ産の米が使われていますが、ここにもアジアと琉球をつなぐ歴史の1ページを垣間見る ことができます。幾世紀もの歴史に育まれ、 静かに円熟の年月を刻んできた泡盛の神髄は、今も久米島の久米仙に受け継がれ、豊潤で清冽な美酒の味わいを皆様に届け続けています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/kumejima_kumesen/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:42,26.206,127.6857,1949,0,0
57909,5360001000780,久米仙酒造株式会社,久米仙酒造,,沖縄県,那覇市,沖縄県那覇市字仲井真155番地,1952,http://www.kumesen.co.jp,shochu,沖縄県那覇市に位置する久米仙酒造株式会社は、昭和27年（1952年）に創業しました。創業者から受け継いだ「伝統を大切にしながら、泡盛の新しい可能性を求めて一歩進んだ泡盛づくり」をモットーに、これからもチャレンジを続けてまいります。OKINAWA ISLAND BLUE 日本の焼酎文化の起源にあたる沖縄の泡盛古酒の製造技術を生かした新時代のウイスキー 加水を控えた50度の力強さと干しぶどうやはちみつを思わせるまろやかな甘み。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.85,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/kumesen/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:40,26.2077,127.6888,1952,0,0
57910,,まさひろ酒造株式会社,まさひろ酒造,,沖縄県,糸満市,沖縄県糸満市西崎町5－8－7,1883,http://www.masahiro.co.jp,shochu,沖縄県糸満市に蔵を構えるまさひろ酒造株式会社は、明治16年（1883年）創業の歴史を誇る老舗酒蔵です。のちに、その蒸留技術は九州へ伝わり焼酎として広く普及しました。創業から140年あまりのまさひろ酒造は、伝統的製法を守りながら日々切磋琢磨し、常に良質の泡盛をご提供できるよう努めています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/masahiro/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:40,26.2094,127.6719,1883,0,0
57911,,株式会社宮の華,宮の華,,沖縄県,宮古島市,沖縄県宮古島市伊良部字仲地158－1,1948,http://www.miyanohana.com/,shochu,沖縄県宮古島市に位置する株式会社宮の華は、昭和23年（1948年）に創業しました。仕込み水には良質な首里首里城下湧水・琉球石灰岩湧水（硬水）を使用し、丁寧な手造りの精神を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.85,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/miyanohana/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:40,26.2111,127.675,1948,0,0
57912,,宮里酒造所,宮里酒造所,,沖縄県,那覇市,沖縄県那覇市小禄645番地,1946,,shochu,沖縄県那覇市に位置する宮里酒造所は、昭和21年（1946年）に創業しました。仕込み水には良質な首里首里城下湧水・琉球石灰岩湧水（硬水）を使用し、丁寧な手造りの精神を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.85,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/miyazato/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-07-29 15:24:44,26.2128,127.6781,1946,0,0
57913,,瑞穂酒造株式会社,瑞穂酒造,,沖縄県,那覇市,沖縄県那覇市首里末吉町4－5－16,1848,http://www.mizuhoshuzo.co.jp,shochu,沖縄県那覇市に蔵を構える瑞穂酒造株式会社は、嘉永元年（1848年）創業の歴史を誇る老舗酒蔵です。商品ページ（外部サイト） Frontier Spirit 〜 縁を繋ぎ文化を創る 1848年創業…その170年の歴史と共に継承された、技術、繋がり、そして開拓者精神。沖縄が笑顔溢れる場所になることを夢見て… 沖縄から世界を目指す、多様な酒造り 長い歴史の中で培ってきた酒造りの伝統とFrontier Spiritは、泡盛だけにとどまらず、様々な酒造りに息づいています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/mizuho/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:40,26.2145,127.6812,1848,0,0
57914,,仲間酒造株式会社,仲間酒造,,沖縄県,石垣市,沖縄県石垣市字宮良956番地,1948,https://miyanotsuru.com/,shochu,沖縄県石垣市に位置する仲間酒造株式会社は、昭和23年（1948年）に創業しました。木製の蒸し機や地釜蒸留器などを今も大切に使い、１９４８年創業当時の製法を大切に、丁寧に造り続けています。地元で愛される泡盛を目指し、銘柄は「宮之鶴」１種類のみ。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.95,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/nakama/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:42,26.2162,127.6843,1948,0,0
57915,,有限会社今帰仁酒造,今帰仁酒造,,沖縄県,今帰仁村,沖縄県今帰仁村字仲宗根500番地,1948,http://www.nakijinshuzo.jp,shochu,沖縄県今帰仁村に位置する有限会社今帰仁酒造は、昭和23年（1948年）に創業しました。今帰仁酒造 - 泡盛・古酒の製造 販売 IMUGE.（イムゲー）について 泡盛であり続けること今帰仁であること 1948年創業以来、私たちは今帰仁の地で酒造りを行ってきました。酒造りと共に伝統文化である泡盛を伝えていく。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/nakijin/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:40,26.2179,127.6874,1948,0,0
57916,,沖之光酒造合資会社,沖之光酒造,,沖縄県,宮古島市,沖縄県宮古島市平良字下里1174番地,1948,https://www.okinohikari.com/,shochu,沖縄県宮古島市に位置する沖之光酒造合資会社は、昭和23年（1948年）に創業しました。仕込み水には良質な首里首里城下湧水・琉球石灰岩湧水（硬水）を使用し、丁寧な手造りの精神を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/okinohikari/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:42,26.2196,127.6905,1948,0,0
57917,,合資会社恩納酒造所,恩納酒造所,,沖縄県,恩納村,沖縄県恩納村字恩納2690番地,1949,https://manza.jp/,shochu,沖縄県恩納村に位置する合資会社恩納酒造所は、昭和24年（1949年）に創業しました。昔ながらの伝統の造りを継承し、創業から変わらぬ味と香りを守り続ける。萬座 10年古酒 40度 「琉球泡盛 萬座」とは 青い海に突出した断崖絶壁の上に広がる景勝地、 万座毛のほど近くに1949年(昭和24年)創業。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/onna/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:42,26.2213,127.6736,1949,0,0
57918,,株式会社龍泉酒造,龍泉酒造,,沖縄県,名護市,沖縄県名護市字仲尾次222番地,1939,http://ryusen.co.jp/,shochu,沖縄県名護市に位置する株式会社龍泉酒造は、昭和14年（1939年）に創業しました。杜氏の勘と経験の積み重ねにより、手間暇を惜しまず丁寧に伝統の酒造りを守り継いでいます。いつも世も伝統の泡盛を造り続けていくことのできる酒造所を目指しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.85,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/ryusen/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:42,26.203,127.6767,1939,0,0
57919,,合名会社崎元酒造所,崎元酒造所,,沖縄県,与那国町,沖縄県与那国町字与那国2329,1927,https://www.sakimotoshuzo.com/,shochu,沖縄県与那国町に位置する合名会社崎元酒造所は、昭和2年（1927年）に創業しました。伝統的な手造り製法の琉球泡盛・花酒 日本最西端の酒造所 崎元酒造 与那国島には現在（2009年）3つの酒造所がありますが、その中でも一番古い酒造所が崎元酒造で、昭和2年に農業を本職とした17人の出資者が共同の酒造所を設立しました。平成18年の4月にティンダハナタの頂上付近に酒造蔵を新規移転し、今では八重山諸島の小さな蔵元にしか残っていない、泡盛600年の歴史を伝承する昔ながらの古式地釜蒸留機を使用し、少人数で伝統的な手造り製法でお酒を造り続けています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.85,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/sakimoto-2/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:40,26.2047,127.6798,1927,0,0
57920,,咲元酒造株式会社,咲元酒造,,沖縄県,恩納村,沖縄県恩納村字山田1437-1（琉球村施設内）,1902,https://www.sakimoto-awamori.com/,shochu,沖縄県恩納村に蔵を構える咲元酒造株式会社は、明治35年（1902年）創業の歴史を誇る老舗酒蔵です。沖縄の泡盛・古酒の咲元酒造 100有余年守り続けた、伝統の泡盛 古酒成分をたっぷり含んだ自慢の原酒をじっくりと貯蔵。咲元酒造とは明治35年創業の100年以上の老舗で、2代目の佐久本政良は戦後昭和21年に「首里酒造廠」として最初に泡盛作りを許され、泡盛復興の父と呼ばれていた職人です。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.85,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/sakimoto/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:42,26.2064,127.6829,1902,0,0
57921,,株式会社松藤,松藤,,沖縄県,金武町,沖縄県金武町字伊芸751番地,1905,http://sakiyamashuzo.jp,shochu,沖縄県金武町に蔵を構える株式会社松藤は、明治38年（1905年）創業の歴史を誇る老舗酒蔵です。こだわりの泡盛造りを丁寧にご説明いたします。伝統の蒸留酒ワールドをお楽しみいただけます。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/sakiyama/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:42,26.2081,127.686,1905,0,0
57922,,請福酒造有限会社,請福酒造,,沖縄県,石垣市,沖縄県石垣市字宮良959,1949,http://www.seifuku.co.jp,shochu,沖縄県石垣市に位置する請福酒造有限会社は、昭和24年（1949年）に創業しました。受付時間　平日10:00-17:00 0980-84-4118 八重山地方での絶大なシェアを誇る「直火請福」や純粋な100％古酒「請福VINTAGE」等、請福酒造がこだわり抜いた泡盛です。一九四九年に漢那憲副、文江夫妻により、新川村で漢那酒屋として創業いたしました。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/seifuku/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:40,26.2098,127.6891,1949,0,0
57923,,有限会社識名酒造,識名酒造,,沖縄県,那覇市,沖縄県那覇市首里赤田町2－48,1918,http://www.shikinashuzo.com/,shochu,沖縄県那覇市に蔵を構える有限会社識名酒造は、大正7年（1918年）創業の歴史を誇る老舗酒蔵です。泡盛「時雨」の伝統の味わいと香りをお届けします。黒麹の源流、タイ米へのこだわり 黄麹や白麹が使われる日本酒や焼酎に対し、泡盛に使われるのは100%黒麹菌（くろこうじきん）のみ。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.95,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/shikina/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:42,26.2115,127.6722,1918,0,0
57924,,新里酒造株式会社,新里酒造,,沖縄県,沖縄市,沖縄県沖縄市古謝3-22-8,1846,http://www.shinzato-shuzo.co.jp,shochu,沖縄県沖縄市に蔵を構える新里酒造株式会社は、弘化3年（1846年）創業の歴史を誇る老舗酒蔵です。沖縄最古の蔵元 先代から伝統を受け継ぎ、 次代へ進化を仕継ぐ新里酒造 新里酒造の創業は、弘化三年（１８４６年） 現存する沖縄の酒造所としては、もっとも古い酒造所と云われています。新里酒造は、その一人として認められて以来、伝統の技と精神を受け継いで以来、現在七代目当主がこののれんを守っています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.85,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/shinzato/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:42,26.2132,127.6753,1846,0,0
57925,,有限会社髙嶺酒造所,高嶺酒造所,,沖縄県,石垣市,沖縄県石垣市字川平930－2番地,1949,http://omoto-takamine.com/,shochu,"沖縄県に蔵を構える有限会社髙嶺酒造所は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。泡盛ファンだけでなく、泡盛を初めて飲むという方にもおすすめの高嶺酒造の代表銘柄です。１,８００㎖、７２０㎖、６００㎖、１００㎖ 石垣島の名勝地川平湾をイメージして造り出されたという代表銘柄のひとつ。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。",0,draft,0.9,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/takamine/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:40,26.2149,127.6784,1949,0,0
57926,,株式会社玉那覇酒造所,玉那覇酒造所,,沖縄県,石垣市,沖縄県石垣市字石垣47番地,1910,http://www.tamanotuyu.com,shochu,沖縄県石垣市に蔵を構える株式会社玉那覇酒造所は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な首里首里城下湧水・琉球石灰岩湧水（硬水）を使用し、丁寧な手造りの精神を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.95,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/tamanaha/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:42,26.2166,127.6815,1910,0,0
57927,,株式会社多良川,多良川,,沖縄県,宮古島市,沖縄県宮古島市城辺字砂川85番地,1948,http://www.taragawa.co.jp,shochu,沖縄県宮古島市に位置する株式会社多良川は、昭和23年（1948年）に創業しました。伝統の手技にこだわる泡盛造り 珊瑚礁からなる緑豊かな宮古島で、 伝統の手技にこだわり酒造り一筋70余年。見学案内では、「泡盛製造の行程」(ビデオ鑑賞)と「多良川のこだわり」についてご紹介いたします。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/taragawa/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:40,26.2183,127.6846,1948,0,0
57928,,株式会社渡久山酒造,渡久山酒造,,沖縄県,宮古島市,沖縄県宮古島市伊良部字佐和田1500番地,1948,,shochu,沖縄県宮古島市に位置する株式会社渡久山酒造は、昭和23年（1948年）に創業しました。仕込み水には良質な首里首里城下湧水・琉球石灰岩湧水（硬水）を使用し、丁寧な手造りの精神を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.85,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/tokuyama/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-07-29 15:24:44,26.22,127.6877,1948,0,0
57929,,株式会社津波古酒造,津波古酒造,,沖縄県,那覇市,沖縄県那覇市字与儀2－8－53,1898,https://tsuhakosyuzou.com/,shochu,沖縄県那覇市に蔵を構える株式会社津波古酒造は、明治31年（1898年）創業の歴史を誇る老舗酒蔵です。伝統に則り、丹精込めて、 杜氏の五感を駆使した泡盛。看板銘柄の「太平」から伝統の古酒まで楽しめるプレミアムなラインナップです。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/tsuhako/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:40,26.2217,127.6908,1898,0,0
57930,,合資会社津嘉山酒造所,津嘉山酒造所,,沖縄県,名護市,沖縄県名護市大中1－14－6,1924,http://www.awamori-kokka.co.jp,shochu,沖縄県名護市に蔵を構える合資会社津嘉山酒造所は、大正13年（1924年）創業の歴史を誇る老舗酒蔵です。About Tsukayama awamori distillery 代表銘柄は國華、従業員3名の小さな酒造所。大正13年創業なので今年でちょうど百年目。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/tsukayama/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:40,26.2034,127.6739,1924,0,0
57931,,上原酒造株式会社,上原酒造,,沖縄県,糸満市,沖縄県糸満市字座波1061番地,1947,https://www.awamori-sinsen.com,shochu,沖縄県糸満市に位置する上原酒造株式会社は、昭和22年（1947年）に創業しました。トップページ - 琉球泡盛 糸満最古の泡盛酒造所「上原酒造」 上原酒造は1947年創業。上原酒造の酒は、沖縄のもたらす様々な恵みと泡盛業界初の「電子技法」によって生み出されています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.85,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/uehara/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:42,26.2051,127.677,1947,0,0
57932,,有限会社八重泉酒造,八重泉酒造,,沖縄県,石垣市,沖縄県石垣市字石垣1834番地,1955,https://yaesen.com/,shochu,沖縄県石垣市に位置する有限会社八重泉酒造は、昭和30年（1955年）に創業しました。八重泉酒造はじまりのクラフトジン『YAESEN GIN 01』誕生 お中元・夏ギフトにおすすめのお酒 創業1955年。⼿間のかかる直⽕蒸留と、⻑期に渡る樽貯蔵を融合させるといった 伝統と⾰新が融合された酒造りに取り組んでいます。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,1.0,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/yaesen/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:40,26.2068,127.6801,1955,0,0
57933,,有限会社山川酒造,山川酒造,,沖縄県,本部町,沖縄県本部町字並里58番地,1946,https://www.yamakawashuzo.com,shochu,沖縄県本部町に位置する有限会社山川酒造は、昭和21年（1946年）に創業しました。良い古酒造るために素材・仕込みにもこだわりを持っています。ここでは仕込み段階でのこだわりをご紹介します。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/yamakawa/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:40,26.2085,127.6832,1946,0,0
57934,,やんばる酒造株式会社,やんばる酒造,,沖縄県,大宜味村,沖縄県大宜味村字田嘉里417番地,1950,http://takazato-maruta.jp/,shochu,沖縄県大宜味村に位置するやんばる酒造株式会社は、昭和25年（1950年）に創業しました。やんばるつながリキュール 地元やんばるのこだわり食材から生まれる贅沢なリキュール 琉球泡盛/UFU-YANBARU～世界自然遺産ミニボトル～ 【祝】世界自然遺産登録。今から約75年前、1950年（昭和25年）に大宜味村田嘉里地区で、地域の人たちの出資により創業いたしました。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/yanbaru/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:40,26.2102,127.6863,1950,0,0
57935,,米島酒造株式会社,米島酒造,,沖縄県,久米島町,沖縄県久米島町字大田499番地,1948,https://yonesima.jp/,shochu,沖縄県久米島町に位置する米島酒造株式会社は、昭和23年（1948年）に創業しました。yonesima.jp 解決ガイド銘柄・古酒知識Q 古酒（クース）と一般酒の違いや、正しい保存方法は。2026年8月13日読了時間: 35分酒造見学ガイド石垣島泡盛蔵元見学ガイド：伝統と革新が織りなす島の酒造巡り石垣島での泡盛蔵元見学は、単なる製造工程の視察を超え、島の豊かな文化と革新的な酒造りの精神を体験できる貴重な旅です。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.6,flagged_brewery_review_2026,登録website(yonesima.jp)は米島酒造の公式サイトではなく、第三者運営の泡盛/久米島観光メディアサイトと判明(運営者情報に「泡盛・久米島観光・地域グルメ情報の総合メディア運営」と明記)。米島酒造固有の情報は掲載なし。websiteはNULL化、正しい公式サイトは要再調査。,2026-07-29 15:24:44,2026-08-02 06:37:40,26.2119,127.6894,1948,0,0
57936,,瑞泉酒造株式会社,瑞泉酒造,,沖縄県,那覇市,沖縄県那覇市首里崎山町1－35,1887,https://www.zuisen.co.jp/,shochu,沖縄県那覇市に蔵を構える瑞泉酒造株式会社は、明治20年（1887年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な首里首里城下湧水・琉球石灰岩湧水（硬水）を使用し、丁寧な手造りの精神を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,1.0,okinawa_awamori_2026,沖縄県酒造組合公式サイト(brewery/zuisen/)より。銘柄名は未取得(構造化データなし、別途調査要)。,2026-07-29 15:24:44,2026-08-02 06:37:40,26.2136,127.6725,1887,0,0
